exports_t,exports_t1,netusers_t,netusers_t1,id
31.66463461,18.07380437,0.01391982,0.004833644,PRE;1997
49.69552082,50.60427317,1.331822159,0.268160428,PRI;1997
NA,NA,0,NA,PRK;1997
27.15414475,26.54846488,4.953001955,2.98087767,PRT;1997
48.46975287,52.74050158,0.099576719,0.020359612,PRY;1997
17.29613277,16.01360863,NA,NA,PSE;1997
NA,NA,0.285118105,0.131170582,PSS;1997
22.58471525,21.4728811,10.64945937,6.796844749,PST;1997
4.354281816,4.202281519,0.21438525,0.090971944,PYF;1997
48.28080961,43.72574217,3.083749186,0.930185833,QAT;1997
28.19714432,26.45749361,0.445444676,0.221622649,ROU;1997
24.72984153,26.07298813,0.472963763,0.26975293,RUS;1997
7.797339362,6.031370021,0.001625791,8.83372e-4,RWA;1997
11.98997895,11.70464476,0.060390756,0.040903529,SAS;1997
39.158628,40.02284228,0.052099031,0.026732651,SAU;1997
5.343629903,6.160300289,0.001231819,0,SDN;1997
27.31488948,26.98401579,0.027347441,0.011238219,SEN;1997
169.2968861,175.6431124,13.47162042,8.34995903,SGP;1997
38.66597186,34.4215122,0.391923246,0.268683585,SLB;1997
13.19969466,17.4452346,0.004987835,0.002506116,SLE;1997
26.02183653,21.1409879,0.256960679,0.086389580999999993,SLV;1997
NA,NA,1.41854848,1.428075186,SMR;1997
NA,NA,0.002948713,0.00150955,SOM;1997
13.52491845,11.21687088,NA,NA,SRB;1997
25.53849915,24.46263176,0.128180403,0.068420081,SSA;1997
NA,NA,NA,NA,SSD;1997
25.89622711,24.86072965,0.128979666,0.068735719,SSF;1997
55.94601277,54.94611701,1.257102565,0.7214958,SST;1997
NA,NA,NA,NA,STP;1997
NA,NA,1.003086936,0.226306297,SUR;1997
53.60898141,49.29275617,1.173381014,0.783290109,SVK;1997
47.56180684,46.13090339,7.591923004,5.072272271,SVN;1997
39.1319851,36.02886681,23.72794756,9.04359976,SWE;1997
61.35076621,59.35483187,0.088545986,0.050399009,SWZ;1997
NA,NA,NA,NA,SXM;1997
20.11697766,27.73470122,1.28295593,0.651474286,SYC;1997
32.42074061,31.82597846,0.032607814,0,SYR;1997
NA,NA,NA,NA,TCA;1997
18.54383608,17.54350925,6.58168e-4,NA,TCD;1997
25.23448116,23.04073807,0.095320918,0.033627578,TEA;1997
26.84540868,26.54018918,0.537300215,0.299905601,TEC;1997
28.97501226,33.28203792,0.211139465,0.010929139,TGO;1997
48.23705871,39.0184202,0.360522185,0.115472136,THA;1997
87.41798533,76.60580415,NA,NA,TJK;1997
39.01890189,74.58064516,NA,NA,TKM;1997
16.228644,16.89229262,0.613921257,0.3139428,TLA;1997
NA,NA,NA,NA,TLS;1997
27.24578165,21.65072389,0.078113992,0.026429879,TMN;1997
21.13908184,20.35008595,0.510866122,0.163793456,TON;1997
11.98997895,11.70464476,0.060390756,0.040903529,TSA;1997
25.89622711,24.86072965,0.128979666,0.068735719,TSS;1997
NA,NA,1.173174658,0.393080525,TTO;1997
39.11408074,42.10937623,0.043656974,0.027615372,TUN;1997
24.58171768,21.54265814,0.473695432,0.192724936,TUR;1997
NA,NA,NA,NA,TUV;1997
16.21810672,19.93716494,0.007900283,0.001622155,TZA;1997
13.35951368,11.96111327,0.010319341,0.004625948,UGA;1997
40.5912252,45.65193117,0.198821885,0.098580381,UKR;1997
22.06808704,20.85055713,0.25313193,0.118552274,UMC;1997
17.45784772,19.6699798,3.363239668,1.847472089,URY;1997
11.11975452,10.74663556,21.61640097,16.41935296,USA;1997
27.10911827,NA,0.010536935,0.004285074,UZB;1997
42.65590604,45.02011235,0.926371957,0.483248317,VCT;1997
29.25901061,35.33430587,0.390959318,0.24826058,VEN;1997
NA,NA,NA,NA,VGB;1997
NA,NA,6.948368986,4.647185664,VIR;1997
43.10270675,40.86848743,0.003981962,1.34813e-4,VNM;1997
52.13827993,45.96035194,0.139505815,0.056845636,VUT;1997
23.15492572,22.0372544,2.039506526,1.323470454,WLD;1997
NA,NA,0.174571863,NA,WSM;1997
NA,NA,NA,NA,XKX;1997
NA,NA,0.015025295,6.21081e-4,YEM;1997
23.9873307,24.08026334,1.632093791,0.841882931,ZAF;1997
27.37125756,28.47890922,0.009329658,0.009069176,ZMB;1997
37.59527266,36.13007288,0.033080327,0.016790484,ZWE;1997
79.65026354,82.52558184,NA,NA,ABW;1998
NA,NA,NA,NA,AFG;1998
NA,NA,0.018453724,0.005673746,AGO;1998
11.46715404,10.1971199,0.06502737,0.048593919,ALB;1998
NA,NA,6.886209218,3.050175385,AND;1998
33.10213609,37.30244435,0.270604169,0.135488159,ARB;1998
NA,NA,6.908302986,3.295592694,ARE;1998
10.41558196,10.5608501,0.83076668,0.280339882,ARG;1998
19.00301997,20.27326939,0.128659478,0.111650935,ARM;1998
NA,NA,NA,NA,ASM;1998
64.00951016,65.13043555,4.0717165,3.480536838,ATG;1998
19.59557692,19.17481105,30.81323944,16.36935838,AUS;1998
38.35102119,37.02808274,15.42121932,9.533974317,AUT;1998
22.69952915,29.03460723,0.037485109,0.025187933,AZE;1998
7.999750125,9.835472579,0.015842776,0.007979439,BDI;1998
64.17434502,64.78658108,7.886622701,4.93808091,BEL;1998
27.09293955,27.17613459,0.047877304,0.024648796,BEN;1998
12.80810302,10.812531,0.045423484,0.018686353,BFA;1998
11.75733123,10.52037056,0.003684813,7.51046e-4,BGD;1998
41.94134883,49.57618754,1.844965121,1.219813132,BGR;1998
64.60367296,79.07678218,3.218202151,1.646299202,BHR;1998
34.65716017,36.88040478,2.33559071,1.362953903,BHS;1998
27.30319723,27.8336349,0.14367106,0.059425563,BIH;1998
59.0511293,59.8598806,0.073868897,0.049020891,BLR;1998
52.58146878,52.77929485,2.091516391,1.288582302,BLZ;1998
NA,NA,32.10375935,24.18925674,BMU;1998
19.69868391,21.11060246,0.626484062,0.447839036,BOL;1998
7.030500339,6.983649575,1.477874959,0.786079155,BRA;1998
42.39322273,46.49751244,1.970249237,0.783428912,BRB;1998
50.4719764,57.18543475,6.284742844,4.831057905,BRN;1998
33.10001129,35.90471555,NA,NA,BTN;1998
49.2891721,60.88073855,0.602400929,0.30774685,BWA;1998
22.65688657,26.88428026,0.027878201,0.014270881,CAF;1998
40.16771667,38.25932072,24.8974003,15.07235736,CAN;1998
34.99611909,35.03137336,3.515199038,1.79192321,CEB;1998
46.70180734,47.24159374,24.8,15.1,CHE;1998
NA,NA,NA,NA,CHI;1998
25.52113207,26.4704497,1.662322022,1.057092496,CHL;1998
18.34232158,19.49316446,0.168540297,0.032394861,CHN;1998
41.39640228,42.91595731,0.060974439,0.018828361,CIV;1998
22.54840037,24.8800336,0.013216341,0.006768744,CMR;1998
29.79008829,18.75000023,4.13065e-4,2.11213e-4,COD;1998
76.27762977,75.59663937,0.003415143,0.003469104,COG;1998
15.00735084,14.84154374,1.126225245,0.550521023,COL;1998
8.836263488,8.836305513,0.03787097,0,COM;1998
22.79615288,27.4417263,0.472735008,0.24096792,CPV;1998
44.17866369,41.816353,2.666378698,1.640221288,CRI;1998
NA,NA,1.939210571,0.900278279,CSS;1998
14.25261422,14.92396797,0.226699199,0.068220214,CUB;1998
NA,NA,NA,NA,CUW;1998
NA,NA,NA,NA,CYM;1998
68.69748906,69.18559249,8.890539159,4.378272095,CYP;1998
42.20851859,40.46147366,3.895906065,2.915698695,CZE;1998
26.40690621,25.36027331,9.877852428,6.711087477,DEU;1998
NA,NA,0.094696004,0.082941498,DJI;1998
47.0220444,45.26503085,2.925345191,NA,DMA;1998
37.18656052,37.76286105,22.66874615,11.38200494,DNK;1998
34.30988428,35.22228754,0.233914189,0.142687565,DOM;1998
22.57835401,30.906311379999998,0.020238555,0.010268463,DZA;1998
27.44304874,25.23448116,0.323181779,0.094097722,EAP;1998
23.0802749,23.24831893,0.342002339,0.162571964,EAR;1998
25.91185493,24.23605746,1.885414684,1.083685583,EAS;1998
29.04174377,27.27672247,0.576011454,0.355747289,ECA;1998
31.2213062,30.88720237,5.431164249,3.355163862,ECS;1998
17.89195087,21.53492621,0.125272771,0.110217959,ECU;1998
16.21433542,18.8416698,0.147987377,0.090480245,EGY;1998
31.61065146,31.14277937,8.004277114,5.097878479,EMU;1998
14.83448359,29.61482279,0.008774236,0.009017718,ERI;1998
26.10194733,25.66978901,4.361892394,2.803319625,ESP;1998
73.74043435,70.47410304,10.79603483,5.706276548,EST;1998
NA,NA,0.009663517,0.00496672,ETH;1998
32.08241492,31.59992456,7.693021123,4.802365631,EUU;1998
27.75709758,31.17368792,0.134892997,0.050554275,FCS;1998
37.43878347,37.77739673,25.45252493,19.4586828,FIN;1998
NA,NA,0.633167865,0.223454842,FJI;1998
26.12649198,25.52319542,6.319778722,4.255003872,FRA;1998
44.19494322,NA,11.33786848,4.601297566,FRO;1998
18.75305828,18.0259241,1.858718785,0.570676845,FSM;1998
47.40635161,61.30401081,0.17012488,0.047999009,GAB;1998
24.16943838,25.55043921,13.6699831,7.385398957,GBR;1998
16.45873439,15.61022415,0.102830957,0.060930333,GEO;1998
33.87135176,32.41029093,0.032240443,0.027537542,GHA;1998
NA,NA,4.183794329,2.662907268,GIB;1998
21.28670436,19.56108748,0.006203369,0.003803109,GIN;1998
25.30557465,22.93220255,0.206094461,0.051311347,GMB;1998
14.44369762,21.01676321,0.024060421,0.016389063,GNB;1998
NA,NA,0.094423774,0.041462292,GNQ;1998
16.29658338,16.22226524,3.221821786,1.849634688,GRC;1998
37.16465202,35.42684179,1.484854484,0.990883868,GRD;1998
NA,NA,14.65444717,7.954504682,GRL;1998
18.17160662,17.95610802,0.466590444,0.095476021,GTM;1998
NA,NA,4.50128419,2.344571647,GUM;1998
95.93275489,99.66006553,0.26408811,0.131828033,GUY;1998
23.64578541,23.64247744,15.42987978,10.24441171,HIC;1998
110.8347081,115.0414796,14.54597958,10.51875705,HKG;1998
57.7965578,57.00264753,0.301247214,0.170996468,HND;1998
22.78778599,23.06453277,0.043981731,0.024006307,HPC;1998
29.44574031,31.27585738,3.273220279,1.729609312,HRV;1998
9.900471451,10.45254231,0.023999477,NA,HTI;1998
52.93018609,47.90541917,3.894643278,1.942449872,HUN;1998
23.05989116,22.18924848,0.492012385,0.217520988,IBD;1998
22.92715084,22.25088908,0.402013257,0.179311911,IBT;1998
20.70963213,23.28063784,0.034987504,0.018228361,IDA;1998
20.18465764,24.96659661,0.04330186,0.025469939,IDB;1998
52.96813457,27.85924328,0.255306646,0.194910264,IDN;1998
21.22401427,21.62869649,0.030325098,0.014039887,IDX;1998
NA,NA,NA,NA,IMN;1998
11.01846918,10.69071732,0.139027329,0.070767849,IND;1998
NA,NA,NA,NA,INX;1998
84.43393321,77.15320268,8.096010043,4.08825507,IRL;1998
12.68338091,17.27793087,0.099815221,0.046756094,IRN;1998
77.89898865,63.84700895,NA,NA,IRQ;1998
33.8062119,35.48117423,36.2642065,27.47886875,ISL;1998
28.58589655,27.89262451,10.30706995,4.399405482,ISR;1998
24.06295229,24.14979055,4.558519565,2.276737834,ITA;1998
38.43298918,40.58924206,1.978726318,0.797797441,JAM;1998
44.22384575,48.61376389,1.305888264,0.599341106,JOR;1998
10.52448023,10.54885166,13.41404088,9.16307714,JPN;1998
30.34420329,34.91685667,0.131069604,0.064596754,KAZ;1998
20.16926083,22.68638735,0.050261388,0.034406051,KEN;1998
36.48329208,38.28688933,0.072808334,NA,KGZ;1998
31.23814579,33.61693558,0.016324986,0.005844911,KHM;1998
16.95269231,19.57714286,0.616545618,NA,KIR;1998
37.86664113,37.47090723,3.343810607,2.258559942,KNA;1998
39.5366811,28.34551472,6.781815468,3.600801564,KOR;1998
43.86264466,52.85281371,3.052397455,2.174535859,KWT;1998
14.73469901,15.35746067,1.147998806,0.565721413,LAC;1998
36.45587275,23.89222479,0.009657814,NA,LAO;1998
13.76343264,14.53195876,2.722352199,1.241079739,LBN;1998
NA,NA,0.004099387,0.004489443,LBR;1998
19.36901585,26.78634532,NA,NA,LBY;1998
NA,NA,1.304988973,0.992168483,LCA;1998
16.13100257,16.74083444,1.228739337,0.608914643,LCN;1998
NA,NA,0.021244432,0.00857672,LDC;1998
18.70464003,19.07126055,0.023128261,0.009849351,LIC;1998
NA,NA,NA,NA,LIE;1998
36.24381868,36.53811808,0.296351104,0.162464548,LKA;1998
20.32266312,21.7423997,0.144817753,0.060276476,LMC;1998
22.68460222,21.9671945,0.347355043,0.154214542,LMY;1998
NA,NA,0.010956533,0.005584433,LSO;1998
24.52677111,23.67844655,0.628984991,0.269219087,LTE;1998
39.12476419,44.9667461,1.972063745,0.978422157,LTU;1998
126.1785362,115.8470042,11.74555372,7.142704085,LUX;1998
39.34842274,39.81949117,3.315267886,2.053454712,LVA;1998
74.77507621,74.50792878,7.003324245,2.364127672,MAC;1998
NA,NA,NA,NA,MAF;1998
23.40380419,23.92411787,0.142300767,0.021635203,MAR;1998
NA,NA,NA,NA,MCO;1998
45.01953659,53.20011551,0.260818206,0.028128808,MDA;1998
16.41237559,16.14294254,0.062561023,0.014333647,MDG;1998
NA,NA,0.569627464,0.309444238,MDV;1998
29.70883162,33.62659025,0.490050135,0.229256657,MEA;1998
24.59443277,24.33293034,1.265783278,0.62731154,MEX;1998
24.70907397,25.66329075,NA,NA,MHL;1998
22.73769986,22.00582986,0.373350776,0.165395966,MIC;1998
23.26672869,23.4909339,1.002861666,0.503985009,MKD;1998
21.25395252,23.82655929,0.019793888,0.010085919,MLI;1998
110.3365723,110.6228426,6.500783995,3.920605132,MLT;1998
NA,NA,NA,NA,MMR;1998
24.93245638,27.17745147,0.166168007,0.078113992,MNA;1998
NA,NA,NA,NA,MNE;1998
47.84351451,52.66634508,0.145810542,0.112742554,MNG;1998
NA,NA,NA,NA,MNP;1998
9.358666664,10.05764557,0.020197055,0.011842611,MOZ;1998
24.45916856,33.39205407,0.040594795,0.004172527,MRT;1998
65.68373842,61.46210553,2.565279962,0.475629193,MUS;1998
32.7701621,21.35650935,0.018057365,0.004668518,MWI;1998
115.7437254,93.289448,6.751770483,2.307393234,MYS;1998
13.20632741,13.58276711,29.58262132,20.97143376,NAC;1998
41.873444309999996,43.18970278,0.286745093,0.058750679,NAM;1998
11.99030623,16.4920122,1.936042825,0.989334969,NCL;1998
14.06751729,13.49717075,0.002911503,0.002008766,NER;1998
18.1440897,28.64975397,0.025231461,0.017237401,NGA;1998
19.33444051,19.41954518,0.303808975,0.206216818,NIC;1998
59.34034162,60.35995513,22.24382769,14.0655114,NLD;1998
36.90810865,40.55723974,22.56011255,20.41788144,NOR;1998
22.82205122,26.32783507,0.064393596,0.021998858,NPL;1998
NA,NA,NA,NA,NRU;1998
29.61732163,28.32037399,31.63626081,14.6015244,NZL;1998
21.75332749,21.603822,13.84748566,9.241473237,OED;1998
41.9695906,50.03694885,0.862725306,0.439792805,OMN;1998
56.03634989,57.29386587,2.535043068,1.482171185,OSS;1998
16.48479118,16.08195323,0.043947719,0.027549238,PAK;1998
67.65286252,76.98827139,2.750648071,0.539065541,PAN;1998
13.70290185,14.47726026,1.19038044,0.403429701,PER;1998
44.7642271,48.956482,1.103405994,0.136912963,PHL;1998
NA,NA,NA,NA,PLW;1998
54.04148983,49.15752302,0.234958542,0.100588321,PNG;1998
25.98202515,23.35936527,4.102272002,2.073465474,POL;1998
30.61331092,31.66463461,0.028529928,0.01391982,PRE;1998
55.97137173,49.69552082,2.647646679,1.331822159,PRI;1998
NA,NA,0,0,PRK;1998
27.33162723,27.15414475,9.870446442,4.953001955,PRT;1998
54.6398352,48.46975287,0.194904951,0.099576719,PRY;1998
18.05398496,17.29613277,NA,NA,PSE;1998
NA,NA,0.612254629,0.285118105,PSS;1998
22.70895356,22.58471525,15.87743176,10.64945937,PST;1998
4.088805242,4.354281816,1.316164696,0.21438525,PYF;1998
51.09563094,48.28080961,3.52002985,3.083749186,QAT;1998
23.01548056,28.19714432,2.237649473,0.445444676,ROU;1998
31.22120547,24.72984153,0.812744451,0.472963763,RUS;1998
5.585063576,7.797339362,0.011763573,0.001625791,RWA;1998
12.33361177,11.98997895,0.117714358,0.060390756,SAS;1998
29.63237545,39.158628,0.101429893,0.052099031,SAU;1998
6.70209367,5.343629903,0.004805071,0.001231819,SDN;1998
27.69656396,27.31488948,0.079871379,0.027347441,SEN;1998
166.7875705,169.2968861,19.59076716,13.47162042,SGP;1998
36.18774791,38.66597186,0.508292797,0.391923246,SLB;1998
14.0615622,13.19969466,0.014805065,0.004987835,SLE;1998
24.3865859,26.02183653,0.425253672,0.256960679,SLV;1998
NA,NA,1.408557941,1.41854848,SMR;1998
NA,NA,0.00716442,0.002948713,SOM;1998
18.72521187,13.52491845,NA,NA,SRB;1998
22.89310607,25.53849915,0.229856826,0.128180403,SSA;1998
NA,NA,NA,NA,SSD;1998
23.32262092,25.89622711,0.23445448,0.128979666,SSF;1998
54.5723903,55.94601277,2.254511479,1.257102565,SST;1998
NA,NA,0.295847047,NA,STP;1998
NA,NA,1.670148436,1.003086936,SUR;1998
45.51692149,53.60898141,2.689809786,1.173381014,SVK;1998
47.49614606,47.56180684,10.10460285,7.591923004,SVN;1998
40.02099489,39.1319851,33.46751233,23.72794756,SWE;1998
67.17377489,61.35076621,0.096099605,0.088545986,SWZ;1998
NA,NA,NA,NA,SXM;1998
20.10639428,20.11697766,2.526177514,1.28295593,SYC;1998
30.52917098,32.42074061,0.063687286,0.032607814,SYR;1998
NA,NA,NA,NA,TCA;1998
18.49162606,18.54383608,0.004268504,6.58168e-4,TCD;1998
27.44304874,25.23448116,0.327365983,0.095320918,TEA;1998
28.31778907,26.84540868,1.022982429,0.537300215,TEC;1998
29.68634233,28.97501226,0.305583935,0.211139465,TGO;1998
57.93730284,48.23705871,1.091218985,0.360522185,THA;1998
48.8637472,87.41798533,NA,NA,TJK;1998
29.72490175,39.01890189,NA,NA,TKM;1998
15.53483369,16.228644,1.237923644,0.613921257,TLA;1998
NA,NA,NA,NA,TLS;1998
24.98002161,27.24578165,0.166168007,0.078113992,TMN;1998
19.88050625,21.13908184,0.765134358,0.510866122,TON;1998
12.33361177,11.98997895,0.117714358,0.060390756,TSA;1998
23.32262092,25.89622711,0.23445448,0.128979666,TSS;1998
NA,NA,2.724825339,1.173174658,TTO;1998
38.51978653,39.11408074,0.107940957,0.043656974,TUN;1998
20.56833755,24.58171768,0.698805129,0.473695432,TUR;1998
NA,NA,NA,NA,TUV;1998
10.02503618,16.21810672,0.009244125,0.007900283,TZA;1998
9.639047588,13.35951368,0.065289465,0.010319341,UGA;1998
41.88784579,40.5912252,0.301075792,0.198821885,UKR;1998
23.30845221,22.06808704,0.566881891,0.25313193,UMC;1998
16.41991058,17.45784772,6.987069365,3.363239668,URY;1998
10.51526112,11.11975452,30.09319659,21.61640097,USA;1998
22.56421953,27.10911827,0.020754437,0.010536935,UZB;1998
42.13234763,42.65590604,1.853997683,0.926371957,VCT;1998
20.92048648,29.25901061,1.383990391,0.390959318,VEN;1998
NA,NA,NA,NA,VGB;1998
NA,NA,9.245220221,6.948368986,VIR;1998
44.84830338,43.10270675,0.013078543,0.003981962,VNM;1998
42.28952404,52.13827993,0.274185942,0.139505815,VUT;1998
23.36606583,23.15492572,3.136401901,2.039506526,WLD;1998
NA,NA,0.230359015,0.174571863,WSM;1998
NA,NA,NA,NA,XKX;1998
NA,NA,0.023323243,0.015025295,YEM;1998
25.00505476,23.9873307,2.906220867,1.632093791,ZAF;1998
24.61776357,27.37125756,0.030226183,0.009329658,ZMB;1998
43.39308496,37.59527266,0.081648476,0.033080327,ZWE;1998
79.93358865,79.65026354,4.506179098,NA,ABW;1999
NA,NA,NA,NA,AFG;1999
NA,NA,0.071964087,0.018453724,AGO;1999
16.84177663,11.46715404,0.081437045,0.06502737,ALB;1999
NA,NA,7.635686143,6.886209218,AND;1999
36.31561223,33.10213609,0.615844606,0.270604169,ARB;1999
NA,NA,14.94269899,6.908302986,ARE;1999
9.827174515,10.41558196,3.284481956,0.83076668,ARG;1999
20.75824695,19.00301997,0.970737757,0.128659478,ARM;1999
NA,NA,NA,NA,ASM;1999
61.71107967,64.00951016,5.300681138,4.0717165,ATG;1999
18.34389276,19.59557692,40.7837839,30.81323944,AUS;1999
39.35703789,38.35102119,23.0443171,15.42121932,AUT;1999
27.97012,22.69952915,0.099228942,0.037485109,AZE;1999
7.575757576,7.999750125,0.039204469,0.015842776,BDI;1999
64.56305952,64.17434502,13.77221446,7.886622701,BEL;1999
23.00953079,27.09293955,0.154906741,0.047877304,BEN;1999
8.354005506,12.80810302,0.061780293,0.045423484,BFA;1999
11.75864239,11.75733123,0.036170407,0.003684813,BGD;1999
42.74979463,41.94134883,2.908154025,1.844965121,BGR;1999
78.86724559,64.60367296,4.720358118,3.218202151,BHR;1999
36.45688956,34.65716017,3.764557822,2.33559071,BHS;1999
27.64394678,27.30319723,0.1943742,0.14367106,BIH;1999
59.20334137,59.0511293,0.494881245,0.073868897,BLR;1999
54.32153364,52.58146878,4.076740564,2.091516391,BLZ;1999
NA,NA,39.94758876,32.10375935,BMU;1999
16.88089845,19.69868391,0.981815187,0.626484062,BOL;1999
9.564898261,7.030500339,2.038732184,1.477874959,BRA;1999
41.68603672,42.39322273,2.376247035,1.970249237,BRB;1999
55.81633962,50.4719764,7.671041206,6.284742844,BRN;1999
31.11449204,33.10001129,0.137571514,NA,BTN;1999
55.19726829,49.2891721,1.122391474,0.602400929,BWA;1999
19.22365028,22.65688657,0.040894287,0.027878201,CAF;1999
42.00534019,40.16771667,36.18644004,24.8974003,CAN;1999
34.84305827,34.99611909,4.967280248,3.515199038,CEB;1999
47.41241586,46.70180734,34,24.8,CHE;1999
NA,NA,NA,NA,CHI;1999
28.76613108,25.52113207,4.103419297,1.662322022,CHL;1999
18.16269616,18.34232158,0.708187957,0.168540297,CHN;1999
42.4023849,41.39640228,0.118685917,0.060974439,CIV;1999
20.04832716,22.54840037,0.129067581,0.013216341,CMR;1999
23.63566992,29.79008829,0.001009076,4.13065e-4,COD;1999
72.29007107,76.27762977,0.016791049,0.003415143,COG;1999
18.34657875,15.00735084,1.697730794,1.126225245,COL;1999
8.835953071,8.836263488,0.148162964,0.03787097,COM;1999
20.97594563,22.79615288,1.159982461,0.472735008,CPV;1999
42.73547354,44.17866369,3.904323257,2.666378698,CRI;1999
NA,NA,3.366104182,1.939210571,CSS;1999
14.53747908,14.25261422,0.314690541,0.226699199,CUB;1999
NA,NA,NA,NA,CUW;1999
NA,NA,NA,NA,CYM;1999
66.92645712,68.69748906,11.34239866,8.890539159,CYP;1999
42.92033997,42.20851859,6.832802018,3.895906065,CZE;1999
26.95923243,26.40690621,20.84598264,9.877852428,DEU;1999
NA,NA,0.105761909,0.094696004,DJI;1999
47.26768974,47.0220444,2.932164377,2.925345191,DMA;1999
39.34843668,37.18656052,30.59204065,22.66874615,DNK;1999
34.98110211,34.30988428,1.104743874,0.233914189,DOM;1999
28.14835402,22.57835401,0.199523843,0.020238555,DZA;1999
26.08180605,27.44304874,0.852457294,0.323181779,EAP;1999
22.70678078,23.0802749,0.610515181,0.342002339,EAR;1999
24.73968229,25.91185493,3.417878198,1.885414684,EAS;1999
35.96938787,29.04174377,1.005753779,0.576011454,ECA;1999
32.27765808,31.2213062,9.225793664,5.431164249,ECS;1999
26.37754164,17.89195087,0.823371634,0.125272771,ECU;1999
15.0520156,16.21433542,0.290445278,0.147987377,EGY;1999
31.7794954,31.61065146,15.19861238,8.004277114,EMU;1999
9.534407549,14.83448359,0.025495028,0.008774236,ERI;1999
26.35150901,26.10194733,7.085039678,4.361892394,ESP;1999
69.80383448,73.74043435,14.50089724,10.79603483,EST;1999
NA,NA,0.012541599,0.009663517,ETH;1999
32.30231544,32.08241492,13.62788244,7.693021123,EUU;1999
29.02477889,27.75709758,0.247923618,0.134892997,FCS;1999
37.60439976,37.43878347,32.29509229,25.45252493,FIN;1999
NA,NA,0.942462063,0.633167865,FJI;1999
26.07653539,26.12649198,9.125317889,6.319778722,FRA;1999
46.87855872,44.19494322,22.29753835,11.33786848,FRO;1999
16.4620322,18.75305828,2.797594069,1.858718785,FSM;1999
59.61250435,47.40635161,0.249009564,0.17012488,GAB;1999
23.92404589,24.16943838,21.29363827,13.6699831,GBR;1999
19.05559299,16.45873439,0.416343567,0.102830957,GEO;1999
32.07833895,33.87135176,0.104895466,0.032240443,GHA;1999
NA,NA,5.936978297,4.183794329,GIB;1999
21.63951826,21.28670436,0.060808919,0.006203369,GIN;1999
24.39736108,25.30557465,0.715827015,0.206094461,GMB;1999
24.86117665,14.44369762,0.117702448,0.024060421,GNB;1999
NA,NA,0.097415945,0.094423774,GNQ;1999
19.25607885,16.29658338,6.877292144,3.221821786,GRC;1999
45.2350204,37.16465202,2.473166147,1.484854484,GRD;1999
NA,NA,21.60261331,14.65444717,GRL;1999
19.00492413,18.17160662,0.592652945,0.466590444,GTM;1999
NA,NA,8.497176323,4.50128419,GUM;1999
96.50847171,95.93275489,3.966354735,0.26408811,GUY;1999
23.66468345,23.64578541,22.29176138,15.42987978,HIC;1999
112.7185745,110.8347081,21.23068197,14.54597958,HKG;1999
52.92894346,57.7965578,0.573575476,0.301247214,HND;1999
21.88335095,22.78778599,0.107009692,0.043981731,HPC;1999
30.43979882,29.44574031,4.405359119,3.273220279,HRV;1999
12.24911196,9.900471451,0.070658478,0.023999477,HTI;1999
55.64365546,52.93018609,5.857840749,3.894643278,HUN;1999
24.14978929,23.05989116,0.965836293,0.492012385,IBD;1999
23.9785288,22.92715084,0.781504297,0.402013257,IBT;1999
21.11750407,20.70963213,0.076288376,0.034987504,IDA;1999
20.8137145,20.18465764,0.076698706,0.04330186,IDB;1999
35.51412908,52.96813457,0.444415936,0.255306646,IDN;1999
21.41516411,21.22401427,0.076076353,0.030325098,IDX;1999
NA,NA,NA,NA,IMN;1999
11.45206461,11.01846918,0.273224277,0.139027329,IND;1999
NA,NA,NA,NA,INX;1999
86.60770807,84.43393321,10.93380859,8.096010043,IRL;1999
19.2920232,12.68338091,0.378569095,0.099815221,IRN;1999
77.63488341,77.89898865,NA,NA,IRQ;1999
32.49335622,33.8062119,41.29456671,36.2642065,ISL;1999
32.64249965,28.58589655,13.43612191,10.30706995,ISR;1999
23.20074169,24.06295229,14.37841019,4.558519565,ITA;1999
39.03660709,38.43298918,2.355688556,1.978726318,JAM;1999
42.76068761,44.22384575,2.526965353,1.305888264,JOR;1999
9.951760005,10.52448023,21.39129031,13.41404088,JPN;1999
42.46209551,30.34420329,0.464277218,0.131069604,KAZ;1999
20.8327352,20.16926083,0.114256028,0.050261388,KEN;1999
42.2029378,36.48329208,0.20471135,0.072808334,KGZ;1999
40.54418618,31.23814579,0.031969578,0.016324986,KHM;1999
18.77383178,16.95269231,1.211577838,0.616545618,KIR;1999
35.9482899,37.86664113,4.400440044,3.343810607,KNA;1999
32.59082294,39.5366811,23.55219445,6.781815468,KOR;1999
45.93389097,43.86264466,4.756222209,3.052397455,KWT;1999
16.23233099,14.73469901,1.884485194,1.147998806,LAC;1999
35.87584152,36.45587275,0.037780708,0.009657814,LAO;1999
14.06398963,13.76343264,5.376809498,2.722352199,LBN;1999
NA,NA,0.011328732,0.004099387,LBR;1999
20.22054417,19.36901585,0.133617289,NA,LBY;1999
NA,NA,1.932105802,1.304988973,LCA;1999
17.63273182,16.13100257,2.051779962,1.228739337,LCN;1999
NA,NA,0.057722327,0.021244432,LDC;1999
19.18810026,18.70464003,0.051864841,0.023128261,LIC;1999
NA,NA,NA,NA,LIE;1999
35.48370472,36.24381868,0.348414425,0.296351104,LKA;1999
21.49960747,20.32266312,0.259264416,0.144817753,LMC;1999
23.78743538,22.68460222,0.707451172,0.347355043,LMY;1999
NA,NA,0.05380446,0.010956533,LSO;1999
26.77233525,24.52677111,1.266272306,0.628984991,LTE;1999
